track_id,chords
98906,"N 3.0s, E:min 30.1s, E:maj 26.8s"
98907,"N 2.1s, F#:maj 2.1s, C#:maj 2.4s, Eb:min 3.6s, F#:maj 2.2s, C#:maj 1.9s, Eb:min 3.9s, F#:maj 2.5s, C#:maj 1.5s, Eb:min 4.0s, F#:maj 2.9s, C#:maj 1.1s, Eb:min7 4.0s, F#:maj 2.9s, C#:maj 1.0s, Eb:min 4.0s, F#:maj 2.9s, C#:maj 1.1s, Eb:min 4.0s, F#:maj 2.0s, C#:maj 2.0s, Eb:min 4.0s, F#:maj 1.9s"
98911,"N 0.0s, Bb:min 3.2s, Eb:min 1.1s, Bb:min 1.1s, Eb:min 0.9s, Bb:min 1.3s, Eb:min 1.1s, Bb:min 1.1s, Eb:min 0.8s, Bb:min 1.3s, Eb:min/b3 1.0s, Bb:min 1.1s, Eb:min 0.9s, Bb:min 1.3s, Eb:min 1.1s, Bb:min 1.1s, Eb:min 0.8s, Bb:min7 1.4s, Eb:min 1.1s, Bb:min7 1.1s, Eb:min 0.9s, Bb:min 1.3s, Eb:min 1.0s, Bb:min 3.3s, Eb:min 1.0s, Bb:min 2.2s"
98912,"N 0.0s, Bb:maj 4.4s, C#:maj 4.4s, Eb:maj 4.4s, F:maj 4.3s, Bb:min 4.4s, C#:maj 4.4s, Eb:min 4.4s, F:maj 4.3s, Bb:min 4.4s, C#:maj 4.4s, Eb:min 4.4s, F:7 4.3s, Bb:min/5 2.7s, C#:maj 4.9s"
98915,"N 18.1s, F:min 2.8s, C#:maj 1.2s, F:min 3.2s, C#:maj 1.2s, F:min 3.2s, C#:maj 1.3s, F:min 3.1s, C#:maj 1.3s, F:min 3.1s, C#:maj 1.2s, F:min 2.7s, Eb:7 0.5s, C#:maj 1.3s, F:min7 2.6s, Eb:7 0.5s, C#:maj 1.2s, F:min7 2.8s, C#:7 1.6s, F:min7 3.1s, C#:maj 1.3s, F:min 2.6s, Eb:7 0.5s"
98916,"N 15.4s, A:min 32.7s, E:min 2.0s, A:min 1.8s, E:min 2.1s, A:min 1.7s, E:min 2.5s, N 1.8s"
98919,"N 0.0s, B:maj 1.1s, F#:maj 1.0s, D:maj 2.1s, A:maj 1.0s, E:maj 1.0s, B:maj 2.9s, F#:maj 0.9s, D:maj 2.1s, A:maj 1.0s, E:maj 1.0s, B:maj 3.0s, B:min/5 0.9s, D:maj 2.1s, A:maj 1.9s, B:maj 3.1s, F#:min 0.9s, D:maj 2.2s, A:maj 1.9s, B:min 3.1s, B:min/5 0.9s, D:maj 2.5s, A:maj 1.5s, B:min 3.1s, F#:min 0.9s, D:maj 2.3s, A:maj 0.9s, E:maj 0.9s, B:min 3.0s, F#:min 1.2s, D:maj 2.3s, A:maj 0.6s, E:maj 1.0s, B:min 2.9s, F#:min 1.1s, D:maj 1.8s"
98921,"N 0.0s, C:maj 1.8s, A:min 2.9s, F:maj 3.2s, G:maj 2.9s, C:maj 3.0s, A:min 2.9s, F:maj 3.1s, G:sus4 2.9s, C:maj 3.0s, A:min 3.0s, F:maj 3.1s, G:maj 2.9s, C:maj 3.0s, A:min 2.9s, F:maj 3.1s, G:sus4 2.9s, C:maj 3.0s, A:min 3.0s, F:maj 3.1s, G:maj 2.9s, C:maj 1.3s"
98922,"N 9.2s, D:maj 50.8s"
98923,"N 0.0s, A:min 1.0s, F:maj 2.9s, A:min 5.1s, F:maj 0.9s, A:min 3.1s, F:maj 0.9s, A:min 1.1s, F:maj 0.9s, A:min 1.1s, F:maj 0.9s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s, A:min 1.1s, F:maj 0.7s, A:min 5.3s, F:maj 0.9s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 0.9s, A:min 1.1s, F:maj 0.9s, A:min 3.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s"
98926,"N 0.0s, Eb:maj 1.0s, Ab:maj 1.3s, Eb:maj 0.8s, Ab:maj 1.0s, Eb:min 1.1s, Ab:maj 1.2s, Eb:min 0.9s, Ab:maj 1.1s, Eb:maj 1.0s, Ab:maj 1.2s, Eb:min 0.9s, Ab:maj 1.0s, Eb:min 1.1s, Ab:maj 1.2s, Eb:min 0.9s, Ab:maj 1.0s, Eb:min 1.1s, Ab:maj 1.0s, Eb:min 1.2s, Ab:maj 0.9s, Eb:min 1.2s, Ab:maj 1.1s, Eb:min 1.0s, Ab:maj 1.0s, Eb:min 3.2s, Ab:maj 0.9s, Eb:min 1.2s, Ab:maj 1.2s, Eb:min 0.9s, Ab:maj 1.0s, Eb:min 5.2s, Ab:maj 1.0s, Eb:min 1.0s, Ab:maj 1.0s, Eb:min 5.3s, Ab:maj 5.4s, Eb:min 0.9s, Ab:maj 1.0s, Eb:min 1.0s, Ab:maj 1.2s, Eb:maj 0.9s, Ab:maj 1.0s, Eb:maj 1.0s, Ab:maj 0.5s"
98929,"N 0.0s, F#:maj/3 0.4s, Ab:maj 4.1s, Ab:min 49.4s, E:maj 1.0s, F#:maj 1.0s, Ab:min 2.7s, E:maj 0.4s, F#:maj 1.0s"
98931,"N 0.0s, Eb:min 1.8s, Eb:min7 1.3s, Ab:7 0.9s, F#:maj 3.5s, C#:maj 0.4s, Eb:min 3.2s, Ab:maj 0.9s, F#:maj 3.9s, Eb:min 3.2s, Ab:maj 1.0s, F#:maj 3.6s, C#:maj 0.3s, Eb:min 3.1s, Ab:maj 1.0s, F#:maj 3.1s, C#:maj 0.9s, Eb:min 3.1s, Ab:maj 0.9s, F#:maj 3.2s, C#:maj 0.8s, Eb:min 3.1s, Ab:maj 0.9s, F#:maj 4.0s, Eb:min 3.1s, Ab:maj 1.0s, F#:maj 3.9s, Eb:maj 3.1s, Ab:maj 0.9s"
98932,"N 0.4s, Ab:maj 1.2s, C:min 1.8s, C:min/5 0.8s, Ab:maj 1.5s, Bb:maj 1.4s, C:min 5.0s, Ab:maj 1.6s, Bb:maj 1.5s, C:min 1.2s, Ab:maj 1.0s, Ab:maj/3 2.9s, Ab:maj 1.5s, Bb:maj 1.3s, C:min 1.3s, Ab:maj 1.0s, Ab:maj/3 1.4s, C:min 1.1s, C#:maj 0.4s, Ab:maj 1.3s, Bb:maj 1.5s, C:min 0.8s, C#:maj 0.5s, Ab:maj 1.0s, C:maj 1.8s, Bb:maj 0.8s, C#:maj 0.7s, N 1.5s, Bb:maj 0.9s, N 10.9s"
98933,"N 0.0s, E:maj 2.2s, Ab:min 2.2s, C#:min 2.2s, B:maj 2.2s, E:maj 2.2s, Ab:min 2.2s, C#:min 2.2s, B:maj 2.1s, E:maj 2.2s, Ab:min 2.1s, C#:min 2.2s, B:maj 2.2s, E:maj 2.2s, Ab:min 2.1s, C#:min 2.2s, B:maj 2.1s, E:maj 2.2s, Ab:min 2.1s, C#:min 2.2s, B:maj 2.2s, E:maj 2.2s, Ab:min 2.1s, C#:min 2.2s, B:maj 2.2s, E:maj 2.2s, Ab:min 2.1s, C#:min 2.2s, B:maj 1.1s"
98935,"N 0.0s, Ab:min 2.0s, C#:maj 2.0s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.0s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.0s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.0s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.1s, Ab:min 2.0s, E:maj 2.0s, Ab:min 1.9s, C#:min 2.1s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.0s, Ab:min 2.0s, E:maj 2.0s, Ab:min 2.0s, C#:min 2.0s"
98938,"N 3.4s, C#:min 56.6s"
98942,"N 0.0s, C:maj 1.6s, N 1.7s, C:maj 2.5s, N 1.0s, A:min 7.0s, C:maj 1.6s, E:maj 1.3s, C:maj 3.7s, A:min 6.9s, C:maj 6.8s, A:min 6.8s, C:maj 6.8s, A:min 6.8s, C:maj 5.2s"
98943,"N 0.1s, F#:maj 7.8s, Eb:min 7.7s, F#:maj 7.7s, Eb:min 2.5s, Eb:7 3.0s, Eb:min 2.2s, F#:maj 7.6s, Eb:min 2.5s, Eb:7 2.9s, Eb:min 2.2s, F#:maj 7.6s, Eb:min 6.1s"
98945,"N 0.2s, Eb:min 3.9s, Ab:sus4 3.6s, C#:maj 3.7s, F#:maj 3.7s, Eb:min 3.7s, C#:maj/5 3.7s, C#:maj 3.7s, F#:maj 3.7s, Eb:min 3.7s, Ab:sus4 3.6s, C#:maj 3.7s, F#:maj 3.7s, Eb:min 7.4s, F#:maj 7.4s, Eb:maj 0.5s"
98947,"N 0.0s, A:min 2.0s, D:min7 0.8s, G:7 1.0s, A:min7 1.9s, D:min7 0.8s, G:7 1.1s, A:min7 1.8s, D:min7 0.7s, G:7 1.2s, A:min7 1.9s, D:min7 0.8s, G:7 1.1s, A:min7 1.8s, D:min7 0.9s, G:7 1.0s, A:min7 1.0s, D:min7 1.7s, G:7 1.0s, A:min7 1.8s, F:7 0.9s, G:7 1.0s, A:min7 1.3s, F:7 4.0s, G:7 13.1s, A:min7 1.7s, F:7 0.9s, G:7 1.0s, A:min7 1.8s, D:min7 0.8s, G:7 1.0s, A:min7 1.8s, D:min7 0.8s, G:7 1.1s, A:min7 1.8s, F:7 0.9s, G:7 1.0s, A:min7 0.8s"
98948,"N 0.0s, D:min 4.7s, D:min7 43.7s, C:maj/2 3.5s, D:min 8.0s"
98949,"N 0.0s, Eb:maj 24.1s, Eb:min 4.1s, Ab:maj/5 1.8s, Eb:min 29.9s"
98950,"N 5.3s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.3s, G:maj 0.7s, D:maj 1.3s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.3s, G:maj 0.7s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.3s, G:maj 0.8s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.3s, G:maj 0.7s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.2s, G:maj 0.8s, D:maj 1.3s, G:maj 0.7s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s, D:maj 1.0s, G:maj 1.0s, D:maj 1.2s, G:maj 0.8s"
98952,"N 0.0s, E:min 1.1s, B:maj 1.2s, E:min 3.1s, B:maj 0.9s, E:min 3.2s, B:maj 1.2s, E:min 3.0s, E:min/5 3.1s, G:maj 1.0s, B:maj 0.7s, C:maj 1.1s, B:maj 1.1s, E:min/5 2.5s, E:min 0.9s, E:min/5 1.1s, G:maj 1.0s, G:maj/3 3.0s, E:min/5 4.3s, G:maj 1.5s, C:maj 1.4s, B:maj 0.9s, E:min/5 4.5s, G:maj 1.0s, G:maj/3 2.9s, E:min/5 4.5s, A:min 7.3s, C:maj 2.1s, D:maj 0.5s"
98953,"N 3.5s, Bb:min 7.1s, Eb:min 0.9s, Bb:min 3.1s, Eb:min 1.0s, Bb:min 3.0s, Eb:min 1.0s, Bb:min 3.0s, Eb:min 1.0s, Bb:min 3.0s, Eb:min 1.0s, Bb:min 3.0s, Eb:min 1.0s, Bb:min 7.0s, Eb:min 1.1s, Bb:min 2.9s, Eb:min 1.5s, Bb:min 2.5s, Eb:min 1.0s, Bb:min 3.0s, Eb:min 1.2s, Bb:min 2.7s, Eb:maj 1.1s, Bb:min 2.7s, Eb:maj 1.7s"
98970,"N 22.7s, Eb:maj 37.3s"
98976,"N 13.8s, C#:maj 14.9s, Bb:min 1.6s, C#:maj 1.3s, Ab:maj 0.9s, C#:maj 1.8s, Bb:min 1.8s, C#:maj 1.3s, Ab:maj 0.7s, C#:maj 2.2s, Bb:min 1.2s, C#:maj 1.4s, Ab:maj 1.0s, C#:maj 2.0s, Bb:min 1.6s, C#:maj 1.2s, Ab:maj 0.7s, C#:maj 1.9s, Eb:min 1.1s, F#:maj 1.1s, F:min 0.9s, C#:maj 0.9s, Ab:maj 1.1s, F:min 0.8s, Eb:min 0.8s, F#:maj 0.9s, F:maj 0.9s"
98985,"N 0.3s, Bb:min 59.7s"
98987,"N 28.1s, F:min 4.4s, C:min7 1.5s, F:min7 4.3s, G:min 3.5s, F:min 10.2s, Bb:maj 4.9s, C:maj 3.1s"
98988,"N 0.0s, F:maj 2.8s, A:min 3.1s, E:min 2.0s, G:maj 2.6s, F:maj 2.6s, A:min 3.1s, E:min 2.0s, G:maj 2.6s, F:maj 2.6s, A:min 3.3s, E:min 1.9s, G:maj 2.6s, F:maj 2.6s, A:min 3.5s, E:min 1.7s, G:maj 2.6s, F:maj 2.6s, A:min 3.2s, E:min 1.9s, G:maj 2.6s, F:maj 2.6s, A:min 3.1s, E:min 2.2s"
98991,"N 1.1s, Ab:maj/2 1.3s, F#:maj/3 2.4s, Eb:min 2.5s, F#:maj7 3.0s, F#:maj 3.5s, Eb:min 2.3s, F#:maj7 3.1s, F#:maj 3.6s, Eb:min 2.3s, F#:maj7 3.0s, F#:maj 3.6s, Eb:min 2.3s, F#:maj7 2.6s, Bb:min7 2.2s, C#:maj 1.9s, Eb:min 2.3s, F#:maj7 3.0s, Ab:maj/2 1.4s, C#:maj 2.2s, Eb:min 2.3s, F#:maj 2.5s, Ab:maj/2 2.0s, C#:maj 2.2s, Eb:min 1.3s"
98993,"N 25.2s, C:maj 2.4s, E:min 2.4s, A:min 0.9s, E:min 2.5s, C:maj 0.9s, E:min 6.0s, C:maj 1.1s, E:min 2.4s, A:min 1.0s, E:min 2.5s, C:maj 0.9s, E:min 6.0s, C:maj 1.0s, E:min 2.5s, A:maj 0.9s, E:min 1.6s"
98995,"N 0.2s, C#:min 2.5s, D:maj7 1.2s, C#:min 4.1s, D:maj7 1.0s, C#:min 3.8s, D:maj 1.3s, C#:min 4.0s, D:maj7 1.0s, C#:min 3.8s, D:maj7 1.3s, C#:min 4.1s, D:maj7 1.0s, C#:min 3.8s, D:maj7 1.2s, C#:min 4.1s, D:maj7 1.0s, C#:min 3.8s, D:maj7 1.2s, C#:min 3.9s, D:maj7 1.2s, C#:min 3.8s, D:maj 1.2s, C#:min 3.9s, D:maj 1.6s"
98998,N 60.0s
99000,"N 0.3s, E:maj 2.0s, N 1.8s, G:maj 1.6s, G:maj/3 1.4s, C:maj 1.3s, E:min 1.5s, N 2.3s, G:maj 1.6s, B:maj 1.3s, C:maj 1.3s, E:min 1.9s, N 1.8s, G:maj 1.6s, G:maj/3 1.4s, C:maj 1.3s, E:min 1.7s, N 2.0s, G:maj 1.6s, B:maj 1.4s, C:maj 1.3s, E:min 2.0s, N 1.7s, G:maj 1.6s, B:maj 1.4s, C:maj 1.3s, E:min 1.4s, N 2.3s, G:maj 1.5s, B:maj 1.5s, C:maj 1.3s, E:min 2.0s, N 1.7s, G:maj 1.6s, B:maj 1.4s, C:maj 1.3s, E:maj 1.2s, N 2.4s"
99002,"N 2.3s, Eb:maj 4.1s, Ab:maj 4.0s, N 1.3s, Eb:maj 5.3s, Ab:maj 4.4s, Bb:maj 0.9s, Eb:maj 5.4s, Ab:maj 4.3s, Bb:min 1.0s, Eb:maj 5.4s, Ab:maj 4.3s, Bb:min 0.8s, Eb:maj 5.5s, Ab:7 4.1s, Bb:min 1.1s, Eb:maj 5.6s"
99007,"N 4.6s, D:min 15.0s, F:maj 2.3s, N 3.2s, D:min 6.5s, F:maj 1.3s, D:min 8.4s, G:maj 3.7s, D:min 15.1s"
99010,"N 1.1s, C:min 1.9s, Eb:maj 2.1s, C:min/b3 4.7s, Eb:maj 10.6s, C:min 3.0s, Eb:maj 3.0s, C:min 3.9s, Ab:maj 1.6s, C:min 4.1s, Eb:maj/3 1.3s, Ab:maj 0.9s, Eb:maj 8.8s, Bb:maj 1.5s, Eb:maj 1.1s, Eb:maj/3 2.9s, C:min7 1.4s, Ab:7 1.3s, C:min 1.6s, Ab:maj 2.2s, C:maj 0.6s"
99012,"N 7.1s, C:maj 3.2s, E:min 10.6s, A:min/5 15.5s, E:min 7.8s, N 6.9s, E:min 6.0s, C:maj 1.4s, B:maj 0.8s, E:min 0.8s"
99015,"N 25.1s, Eb:min 3.1s, Bb:min 3.2s, F#:maj 3.1s, Ab:min 3.2s, Eb:min 2.9s, Bb:min 3.2s, F#:maj 3.1s, Ab:min 3.3s, Eb:min 2.9s, Bb:min 3.1s, F#:maj 3.1s, Ab:min 0.8s"
99016,"N 1.3s, E:min 1.6s, N 3.8s, E:min 1.8s, C:maj 2.2s, C:maj/5 0.9s, E:min 2.5s, C:maj 3.3s, E:min 2.1s, C:maj 1.7s, C:maj/5 1.4s, C:maj/3 5.0s, E:min 2.8s, C:maj 1.9s, C:maj/5 0.9s, E:min 2.6s, C:maj 2.8s, E:min 2.8s, C:maj 1.5s, C:maj/5 1.2s, C:maj/3 5.4s, E:min 2.7s, C:maj 2.2s, G:maj 0.7s, E:min 2.6s, C:maj/5 2.4s"
99017,"N 0.5s, E:min7 3.5s, B:min7 3.4s, E:min7 6.7s, E:min 3.6s, B:min 3.2s, E:min 7.0s, E:min7 1.6s, G:7 1.8s, B:min7 3.5s, E:min7 7.9s, G:maj 2.3s, B:min 3.3s, E:min 8.3s, G:maj 2.1s, B:min7 1.1s"
99018,N 60.0s
99019,"N 0.8s, B:maj/3 0.9s, C#:maj 4.3s, Bb:min 2.2s, C#:maj 1.8s, F#:maj/3 1.3s, Eb:min 1.7s, C#:maj 3.8s, Bb:min 5.2s, Eb:min 2.6s, F#:maj 1.0s, C#:maj/5 4.9s, F#:maj 3.7s, Eb:min 1.6s, F#:maj 1.1s, C#:maj/5 4.9s, F#:maj 3.9s, Eb:min 1.5s, F#:maj 1.0s, C#:maj/5 4.9s, F#:maj 3.7s, Eb:min 1.6s, F#:maj 1.0s, C#:maj/5 0.6s"
99020,"N 0.5s, Eb:maj 1.6s, Bb:min 1.6s, F#:maj 1.8s, F:maj 1.4s, Eb:min 1.8s, Bb:min 1.6s, F#:maj 1.7s, F:maj 1.4s, Eb:min 1.8s, Bb:min 1.6s, F#:maj 1.8s, F:min 1.4s, Eb:min 1.7s, Bb:min 1.6s, F#:maj 1.8s, F:min 1.4s, Eb:min 1.8s, Bb:min 1.7s, F#:maj 1.7s, C#:maj/3 1.4s, Eb:min 1.9s, Bb:min 1.6s, F#:maj 1.3s, C#:maj 2.0s, Eb:min 1.7s, Bb:min 1.6s, F#:maj 1.7s, C#:maj/3 1.5s, Eb:min7 1.7s, Bb:min 1.7s, F#:maj 1.4s, C#:maj/3 1.8s, Eb:min 1.7s, Bb:min 1.6s, F#:maj 1.8s, F:min7 1.3s, Eb:min7 0.5s"
99021,"N 18.4s, E:min 2.2s, A:min 1.3s, E:min 2.9s, G:maj/3 2.6s, E:min 2.6s, N 3.4s, E:min 0.6s, E:min/5 2.6s, E:min 2.3s, A:min 1.1s, E:min 3.4s, C:maj 0.6s, G:maj/3 1.7s, E:min 2.3s, A:min 1.1s, E:min 1.1s, A:min 1.2s, E:min/5 3.4s, E:min 2.3s, A:min 1.1s, E:min 1.8s"
99022,N 60.0s
99023,"N 0.0s, A:min 3.2s, G:maj 7.3s, G:7 2.0s, A:min7 2.5s, G:7 4.0s, F:maj/2 2.1s, G:maj 2.9s, A:min 3.1s, G:maj 3.2s, F:maj 2.6s, G:maj 3.4s, A:min 3.0s, G:maj 3.1s, F:maj 3.0s, G:maj 2.7s, A:min 3.0s, G:maj 3.2s, F:maj 2.4s, G:maj 3.5s"
99024,"N 0.2s, Bb:min 2.2s, F#:maj 8.2s, Bb:min 1.3s, F#:maj 2.7s, Bb:min 2.2s, F#:maj 7.1s, Bb:min 2.4s, F#:maj 2.2s, Bb:min 2.8s, F#:maj 2.2s, Bb:min 2.4s, F#:maj 2.3s, Bb:min 2.4s, F#:maj 3.5s, C#:maj 3.4s, Bb:min 1.2s, F#:maj 1.4s, C#:maj 1.6s, F#:maj 1.9s, Bb:min 0.8s, F#:maj 2.0s, Bb:min/5 1.0s, Eb:min/5 2.4s"
99026,"N 0.0s, C#:min 1.4s, E:maj 3.1s, N 3.2s, E:maj 2.9s, N 1.7s, A:maj 1.3s, E:maj 1.9s, F#:min 1.0s, A:maj 3.2s, E:maj 1.9s, N 2.5s, E:maj 3.7s, B:maj 0.8s, A:maj 1.2s, B:maj 0.9s, A:maj 1.0s, E:maj 0.7s, E:maj/5 1.0s, B:maj 2.8s, E:maj 3.5s, B:maj 1.6s, A:maj 2.5s, E:maj 0.7s, B:maj 3.8s, E:maj 3.7s, B:maj 0.8s, A:maj 3.0s, E:maj 0.6s, B:maj 3.9s"
99027,"N 0.0s, A:min 1.6s, G:maj 2.6s, E:min 2.0s, G:maj 4.6s, E:min 2.3s, G:maj 5.0s, E:min 1.8s, G:maj 4.6s, E:min 2.2s, G:maj 5.5s, E:min 1.3s, G:maj 4.5s, E:min 2.3s, G:maj 5.1s, E:min 2.2s, G:7 2.0s, G:maj 2.1s, E:min 2.3s, G:7 1.1s, A:min 1.1s, G:maj 3.7s"
99028,"N 0.0s, Bb:min/5 1.1s, Bb:min 2.4s, Eb:min 1.3s, F#:maj 1.8s, Eb:min 2.1s, C#:maj 1.3s, Bb:min 6.7s, Eb:min 1.9s, F#:maj 1.4s, Eb:min 1.9s, Eb:min/b7 1.4s, Bb:min 6.6s, Eb:min 6.8s, Bb:min 6.5s, Eb:min 6.7s, Bb:min 6.5s, Eb:min 3.7s"
99030,"N 0.0s, Eb:maj 2.3s, F:maj 1.0s, Eb:maj 2.2s, N 1.3s, C#:maj 6.8s, Eb:maj 5.6s, N 1.3s, C#:maj 5.4s, N 1.4s, Eb:maj 5.5s, N 1.3s, C#:maj 6.9s, Eb:min 6.8s, C#:maj 6.9s, Eb:min 5.2s"
99031,"N 0.4s, Ab:maj/3 3.3s, Ab:maj 22.1s, Bb:maj 2.8s, C:min 5.7s, Ab:maj 2.9s, Bb:maj 2.8s, C:min 5.7s, Ab:maj 2.9s, Bb:7 2.9s, C:min 5.7s, Ab:maj 2.8s"
99032,"N 20.2s, A:min 2.4s, G:maj 2.6s, F:maj 2.4s, G:maj 2.7s, A:min 2.3s, G:maj 2.6s, F:maj 2.4s, G:maj 2.5s, A:min 2.5s, G:maj 2.7s, F:maj 2.3s, G:maj 2.7s, A:min/b3 2.4s, G:maj 2.6s, F:maj 2.3s, G:maj 2.5s"
99033,"N 20.2s, F:maj/3 1.7s, G:maj 2.4s, E:min 2.2s, A:min 1.6s, F:maj 1.3s, G:maj 5.0s, E:min 2.7s, A:min 1.0s, F:maj 1.9s, G:maj 0.5s, F:maj/3 1.7s, G:maj 2.3s, E:min/b3 1.2s, A:min 2.6s, F:maj 1.3s, G:maj 5.0s, E:min 1.2s, A:min 2.7s, F:maj 1.6s"
99034,"N 0.0s, G:min 3.1s, F:maj/5 1.2s, G:min 4.5s, F:maj/5 1.0s, F:maj 0.8s, Bb:maj 0.9s, G:min 3.2s, F:maj/5 1.2s, G:min 4.5s, F:maj/5 0.9s, F:maj 0.8s, Bb:maj 1.0s, G:min 3.1s, F:maj/5 1.3s, G:min 4.4s, F:maj/5 1.0s, F:maj 0.8s, G:min 4.0s, F:maj/5 1.3s, G:min 4.4s, C:min 0.8s, F:maj 1.6s, G:min 3.4s, F:maj/5 1.3s, G:min 4.4s, F:maj/5 1.0s, F:maj 0.9s, Bb:maj 0.9s, G:min 2.2s"
99035,"N 37.9s, C#:maj 1.7s, N 2.5s, C#:maj 6.5s, F#:maj 2.0s, C#:maj/3 2.5s, N 2.1s, C#:maj 1.8s, Eb:min 2.3s, C#:maj 0.6s"
99036,"N 0.0s, A:min 2.4s, F:maj 2.5s, G:maj 2.8s, D:min 1.9s, A:min 2.4s, F:maj 2.4s, G:maj 2.8s, D:min 1.9s, A:min 2.4s, F:maj 2.4s, G:maj 2.6s, D:min 2.2s, A:min 2.4s, F:maj 2.4s, G:maj 2.6s, D:min 2.3s, A:min 2.4s, F:maj 2.4s, G:maj 2.6s, D:min 2.3s, A:min 2.4s, F:maj 2.4s, G:maj 2.5s, D:min 2.3s, A:min 2.4s"
99039,"N 14.7s, Eb:min 4.8s, Ab:min 2.2s, Eb:min 4.9s, Ab:min 1.6s, Eb:min 5.6s, Ab:maj 2.1s, Eb:min 3.8s, F#:maj 1.4s, Ab:maj 2.0s, Eb:min 5.0s, Ab:maj 2.1s, Eb:min 3.5s, F#:maj 1.3s, Ab:maj 4.9s"
99040,"N 0.0s, Eb:min 4.7s, C#:maj 4.5s, Eb:min 4.7s, C#:maj 4.4s, Eb:min 4.7s, C#:maj 4.5s, Eb:min 4.6s, C#:maj 3.8s, N 0.7s, Eb:min 4.8s, C#:maj 4.4s, Eb:min 4.8s, C#:maj 4.3s, Eb:min 4.7s, C#:maj 0.5s"
99041,"N 0.0s, Eb:maj 0.8s, N 3.4s, Bb:min 1.0s, Eb:min 1.3s, N 2.9s, Bb:min 1.0s, Eb:min 0.8s, N 3.4s, Bb:min 1.0s, Eb:min 1.3s, N 2.9s, Bb:min 1.0s, Eb:min 2.6s, N 1.6s, Bb:min 1.0s, Eb:min 1.3s, N 2.9s, Bb:min 0.9s, Eb:min 2.6s, Eb:min/2 1.6s, Bb:min 1.0s, Eb:min 1.5s, N 2.7s, Bb:min 1.0s, Eb:min 4.2s, Bb:min 1.0s, Eb:min 2.6s, Bb:min/5 1.5s, Bb:min 1.0s, Eb:min 4.2s, Bb:min 1.0s, Eb:min 2.2s, F#:maj 0.7s"
99049,"N 1.0s, A:min 13.6s, F:maj 1.2s, C:maj 2.9s, A:min 1.9s, F:maj 1.2s, C:maj 2.6s, A:min 2.3s, F:maj 1.0s, C:maj 2.7s, A:min 2.2s, F:maj 1.2s, C:maj 2.6s, A:min 2.3s, F:maj 1.1s, C:maj 2.9s, A:min 2.0s, F:maj 1.2s, C:maj 2.6s, A:min 2.3s, F:maj 1.0s, C:maj 2.8s, A:min 2.1s, F:maj 1.1s, C:maj 2.3s"
99050,"N 0.3s, A:min 2.7s, N 8.2s, A:min 3.0s, N 2.1s, A:min 8.0s, A:min/5 2.6s, A:min 14.0s, G:maj/5 1.3s, A:min 17.7s"
99051,"N 13.5s, A:min 2.3s, E:min 3.5s, C:maj 1.6s, A:min 1.7s, E:min 3.5s, C:maj 1.6s, A:min 1.8s, E:min 3.7s, A:min 3.3s, E:min 3.6s, A:min 3.1s, E:min 3.7s, A:min 3.1s, E:min 3.6s, A:min 3.5s, E:maj 1.5s, B:maj 1.3s"
99052,"N 0.0s, B:min 2.6s, G:maj 2.6s, A:maj 2.5s, B:min 5.1s, G:maj 2.5s, A:maj 2.5s, B:min 5.1s, G:maj 2.0s, D:maj 0.5s, A:maj 2.5s, B:min 5.0s, G:maj 2.5s, A:maj 2.5s, B:min 5.1s, G:maj 2.0s, D:maj 0.7s, A:maj 2.3s, B:min 5.1s, G:maj 2.0s, B:min 0.7s, A:maj 2.4s, B:min 1.9s"
