id,key,chords
5328,D:major,"D:maj 4.0s, B:min 4.0s, D:maj 4.0s, B:min 4.0s, E:min7 4.0s, E:hdim7 4.0s, D:maj7 2.0s, B:min9 2.0s, E:min7 2.0s, A:(3,5,b7,9,11) 1.0s, A:7 1.0s, D:maj 4.0s, B:min 4.0s, D:maj 4.0s, B:min 4.0s, E:min7 4.0s, E:hdim7 4.0s, D:maj7 2.0s, B:min9 2.0s"
2339,Bb:major,"Bb:maj 2.0s, C:min 2.0s, F:maj 2.0s, Bb:maj 0.5s, F:7 0.5s, Bb:maj 3.0s, C:min 2.0s, F:7 2.0s, Bb:maj 0.5s, Eb:maj 0.5s, Bb:maj 3.0s, C:min 2.0s, F:7 2.0s, Bb:maj 0.5s, F:7 0.5s, Bb:maj 3.0s, C:min 2.0s, F:7 2.0s, Bb:maj 0.5s, Eb:maj 0.5s, Bb:maj 1.0s, F:7 2.0s, Bb:maj 2.0s, F:7 2.0s, Bb:maj 2.0s, F:7 2.0s, Bb:maj 2.0s, C:7 2.0s, F:7 0.5s, C:min 0.5s, F:7 1.0s, Bb:maj 2.0s, C:min 2.0s, F:7 2.0s, Bb:maj 0.5s, F:7 0.5s, Bb:maj 3.0s, C:min 2.0s"
4998,F:major,"G:min7 2.0s, C:(3,5,b7,9,11) 2.0s, F:maj7 1.0s, F:maj6 2.0s, Ab:dim 1.0s, G:min7 2.0s, C:9 1.0s, C:(3,#5,b7) 1.0s, F:maj9 4.0s, E:min7 0.8s, A:7 1.2s, E:min7 0.8s, A:7 1.2s, D:min 4.0s, D:min7 0.8s, G:7 1.2s, D:min7 1.0s, G:7 1.0s, C:(3,5,b7,9,11) 2.0s, C:9 2.0s, G:min7 2.0s, C:(3,5,b7,9,11) 2.0s, F:maj7 1.0s, F:maj6 2.0s, Ab:dim 1.0s, G:min7 2.0s, C:9 1.0s, C:(3,#5,b7) 1.0s, F:9 1.0s, F:9 3.0s, Bb:maj7 2.0s, Bb:min6 2.0s, A:min7 2.0s, Ab:dim 2.0s, G:min7 2.0s, C:9 2.0s"
943,Eb:major,"Eb:(*3,*5) 0.2s, C:maj 0.8s, Eb:(*3,*5) 1.0s, D:maj 2.0s, Eb:(*3,*5) 0.5s, G:maj 1.5s, Ab:maj 2.0s, Eb:(*3,*5) 0.5s, Gb:maj 1.5s, D:maj 0.5s, G:maj 0.5s, Bb:maj 1.0s, Eb:maj 1.0s, G:maj 0.0s, Ab:maj 1.0s, D:maj 1.0s, Eb:maj 2.0s, B:maj 1.0s, E:(*3,*5) 1.0s, Eb:maj 2.0s, B:maj 1.0s, E:(*3,*5) 1.0s, Eb:maj 3.0s, C:maj 2.0s, F:maj 0.8s, G:maj 1.2s, C:maj 2.0s, Eb:(*3,*5) 1.0s, B:maj 1.0s, E:(*3,*5) 1.0s, Eb:maj 2.0s, B:maj 1.0s, E:(*3,*5) 1.0s, Eb:maj 2.0s, C:maj 0.5s, Eb:(*3,*5) 0.5s, C:maj 2.0s, G:maj 1.0s, C:maj 2.0s, D:maj 1.0s, Eb:(*3,*5) 0.5s, Ab:maj 1.5s, D:maj 0.5s, G:maj 0.5s, C:maj 2.0s, G:maj 1.0s, Ab:maj 2.0s, Eb:(*3,*5) 0.5s, Gb:maj 1.5s, D:maj 0.5s, G:maj 0.5s, Bb:maj 1.0s"
6635,Eb:major,"Eb:maj 12.0s, F:min/b7 12.0s, F:min7/b7 1.5s, Bb:9(#5)/4 2.5s, Eb:maj6 1.5s, Bb:9(#5) 2.5s, Eb:maj 12.0s, Db:maj 1.5s, Db:7 2.5s, Ab:maj6 3.0s, Ab:min6 1.0s, Eb:maj9 3.0s, C:aug 1.0s, F:min7 3.0s, E:maj7 1.0s"
700,G:major,"G:maj 0.2s, C:maj 0.2s, G:maj 0.5s, G:maj 0.2s, A:maj 0.2s, D:7 0.5s, G:maj 0.2s, C:maj 0.2s, G:maj 0.5s, C:maj 0.2s, D:maj 0.2s, G:maj 0.5s, G:maj 0.5s, C:maj 0.5s, D:maj 0.5s, G:maj 0.5s, G:maj 0.5s, C:maj 0.5s, D:maj 0.5s, G:maj 0.5s"
3156,F:major,"F:maj7 1.0s, Ab:dim7 1.0s, G:min7 1.0s, Ab:hdim7 0.5s, D:7 1.5s, G:min7 1.0s, Bb:min7 1.0s, Eb:7 1.0s, F:maj7 2.0s, Bb:maj7 1.0s, B:dim7 1.0s, G:min7 1.0s, C:7 1.0s, F:maj7 0.5s, G:min7 1.0s, C:7 0.5s, F:maj7 1.0s, Ab:dim7 1.0s, G:min7 1.0s, Ab:hdim7 0.5s, D:7 1.5s, G:min7 1.0s, Bb:min7 1.0s, Eb:7 1.0s, F:maj7 2.0s, Bb:maj7 1.0s, B:dim7 1.0s, G:min7 1.0s, C:7 1.0s, F:maj7 2.0s, A:7 4.0s, D:7 4.0s, G:7 4.0s, C:7 4.0s, F:maj7 1.0s, Ab:dim7 1.0s, G:min7 1.0s, A:hdim7 0.5s, D:7 1.5s, G:min7 1.0s, Ab:dim7 2.0s, F:maj7 2.0s, Bb:maj7 1.0s, B:dim7 1.0s"
2628,E:major,"E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.4s, G:maj 0.6s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:9 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:9 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:7 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.4s, A:maj 0.1s, D:maj 1.0s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.4s, D:maj 0.1s, G:maj 1.0s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.2s, A:(*3,5)/5 0.8s, E:(3,*5) 0.1s, E:(3,*5) 0.1s, A:maj 0.5s, D:(3,*5) 0.7s, A:(*3,5)/5 0.1s, A:(*3,5)/5 0.1s, D:maj 0.3s, D:(3,*5) 0.1s, D:(3,*5) 0.1s, G:(*3,5)/5 0.1s, G:maj 0.5s, E:maj 0.2s, A:(*3,5)/5 0.8s, E:(3,*5) 0.1s, E:(3,*5) 0.1s, A:maj 0.5s, D:(3,*5) 0.7s, A:(*3,5)/5 0.1s, A:(*3,5)/5 0.1s, D:maj 0.3s, D:(3,*5) 0.1s, D:(3,*5) 0.1s, G:(*3,5)/5 0.1s, G:maj 0.5s, E:maj 0.2s, A:(*3,5)/5 0.8s, E:(3,*5) 0.1s, E:(3,*5) 0.1s, A:maj 0.5s, D:(3,*5) 0.7s, A:(*3,5)/5 0.1s, A:(*3,5)/5 0.1s, D:maj 0.3s, D:(3,*5) 0.1s, D:(3,*5) 0.1s, G:(*3,5)/5 0.1s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, G:maj 0.9s, E:7 1.1s, G:maj 1.0s, E:7 1.0s, G:maj 0.9s, E:7 1.1s, C:maj 1.0s, D:maj 1.0s, E:maj 2.0s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s, A:maj 0.5s, D:maj 0.5s, G:maj 0.5s, E:maj 0.5s"
1810,C:major,"C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 1.0s, G:maj 0.5s, D:maj 0.5s, G:maj 0.5s, D:maj 0.5s, G:maj 0.5s, D:maj 0.5s, G:maj 0.5s, D:maj 0.5s, G:maj 0.5s, D:maj 0.5s, G:maj 1.0s, F:maj 2.0s, G:maj 1.0s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 1.0s"
4164,D:major,"D:maj 6.0s, A:7 2.0s, D:maj 2.5s, G:maj 0.5s, D:maj 0.5s, G:maj 0.5s, D:maj 4.0s, A:7 2.0s, D:maj 6.0s, A:7 2.0s, D:maj 6.0s, A:7 1.0s, D:maj 3.0s, A:7 2.0s, D:maj 2.0s, A:7 2.0s, D:maj 2.0s, A:7 2.0s, D:maj 2.0s, A:7 1.0s, D:maj 7.0s, A:7 2.0s, D:maj 2.0s"
5609,Db:major,"Db:maj 4.0s, Eb:7 4.0s, Gb:7 1.0s, G:dim 1.0s, Db:maj/5 1.0s, Bb:7 1.0s, A:7 2.0s, Ab:7 2.0s, Db:maj 4.0s, Eb:7 4.0s, Gb:7 1.0s, G:dim 1.0s, Db:maj/5 1.0s, Bb:7 1.0s, Eb:min7 1.0s, Ab:7 1.0s, Db:maj 2.0s, A:7 4.0s, Db:maj 2.0s, C:min7(b5) 1.0s, F:7 1.0s, Bb:min7 1.0s, F:7 1.0s, Bb:min7 2.0s, Eb:min7 2.0s, A:7 1.0s, Ab:7 1.0s, Db:maj 4.0s, Eb:7 4.0s, Gb:7 1.0s, G:dim 1.0s, Db:maj/5 1.0s, Bb:7 1.0s"
2171,G:major,"G:maj 1.5s, G:maj7 0.5s, G:7 2.0s, C:maj 1.5s, C:min7 0.5s, G:maj 1.0s, F:dim 1.0s, D:maj 1.5s, B:min7 0.5s, D:7 0.2s, A:min7 1.8s, D:7 1.5s, A:min7 0.5s, G:maj 3.5s, G:maj7 0.5s, G:7 2.0s, C:maj 1.5s, C:min7 0.5s, G:maj 1.0s, F:dim 1.0s, D:maj 1.5s, B:min7 0.5s, D:7 0.2s, A:min7 1.7s, D:7 1.5s, A:min7 0.5s, G:maj 2.0s, A:min 1.5s, C:min 0.5s, G:maj 2.0s, D:7 1.5s, A:min7 0.5s, G:maj 2.0s, A:min 1.5s, C:min 0.5s, G:maj 0.2s, E:min 1.8s, A:7 2.0s, A:min 1.0s, D:7 1.0s, G:maj 1.5s, G:maj7 0.5s, G:7 2.0s, C:maj 1.5s, C:min7 0.5s, G:maj 1.0s, F:dim 1.0s, D:maj 1.5s, B:min7 0.5s, D:7 0.2s, A:min7 1.8s"
4015,C:major,"G:maj7 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, G:7 1.0s, C:maj7 1.0s, G:maj/3 1.0s, A:min7 1.0s, G:maj 1.0s, A:7 1.0s, A:min7 0.5s, D:7 0.5s, G:maj7 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, G:7 1.0s, C:maj7 1.0s, G:maj/3 1.0s, A:min7 1.0s, G:maj 1.0s, B:7 1.0s, B:min7(b5) 0.5s, E:7 0.5s, A:min7 1.0s, D:7 1.0s, G:maj 1.0s, C:7 1.0s, G:maj7 1.0s, C:7 1.0s, G:maj 1.0s, B:min7 0.5s, E:7 0.5s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, C:7 1.0s, D:maj7 1.0s, A:7 1.0s, A:min7/4 1.0s, Ab:7(#11) 1.0s, G:maj 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj7 1.0s, G#:dim7 1.0s, A:min7 1.0s, D:7 1.0s, G:maj 1.0s, G:7 1.0s, C:maj7 1.0s, G:maj/3 1.0s"
5765,Eb:major,"Eb:maj 0.5s, Ab:maj 0.5s, Eb:maj 0.5s, Ab:maj 0.5s, Eb:maj 0.5s, Ab:maj 0.5s, Eb:maj 1.0s, Eb:maj 0.5s, Ab:maj 0.5s, Eb:maj 0.5s, F:min 0.5s, C:min 1.0s, F:min 1.0s, Ab:maj 1.0s, Ab:maj 1.0s, Eb:maj 0.5s, Bb:7 0.5s, C:min 1.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Eb:maj 1.0s, C:min 1.0s, G:min 1.0s, C:min 1.0s, G:min 1.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Eb:maj 1.0s, Eb:maj 1.0s, Eb:maj 1.0s, G:min 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Bb:7 1.0s, C:min 1.0s, Bb:7 1.0s, Eb:maj 1.0s, Eb:maj 0.5s, C:min 0.5s, G:min 1.0s, Eb:maj 1.0s, Bb:maj 1.0s, F:7 1.0s, Bb:7 2.0s, Eb:maj 1.0s, Eb:maj 1.0s, G:min 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Bb:7 1.0s, C:min 1.0s, Bb:7 1.0s, Eb:maj 1.0s, Eb:maj 0.5s, C:min 0.5s, G:min 1.0s, Bb:7 1.0s, F:min 1.0s, Bb:7 1.0s, Eb:maj 2.0s, Eb:maj 1.2s, Ab:maj 0.8s, Eb:maj 1.0s, Ab:maj 0.5s, Eb:maj 0.5s"
774,F:major,"F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, C:7 1.0s, C:9 1.0s, C:7 1.0s, C:9 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, C:7 1.0s, C:9 1.0s, C:7 1.0s, C:9 1.0s, F:maj 2.0s, F:9 2.0s, Bb:maj 3.0s, G:min 0.8s, C:aug 0.2s, F:maj7 1.0s, F:maj 2.5s, B:dim 0.5s, C:9 1.0s, C:7 2.0s, G:7 1.0s, C:7 0.7s, G:min 0.7s, G:min7 0.7s, C:7 2.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj6 1.0s, C:7 1.0s, C:9 1.0s, C:7 1.0s, C:7 0.5s, C:7 0.5s"
5533,Ab:major,"F:min7 1.0s, D:min7(b5) 1.0s, G:7(b9) 0.8s, C:7(b9) 1.2s, F:min7 0.7s, Db:maj7 1.2s, Bb:min7 0.8s, Eb:7 1.2s, C:min7 1.0s, F:min7 1.0s, Bb:min7 1.0s, Eb:7(b9) 1.0s, Ab:maj7 1.0s, Db:maj7 1.0s, G:min7(b5) 1.0s, C:7 1.0s, F:min7 1.0s, D:min7(b5) 1.0s, G:7(b9) 0.8s, C:7(b9) 1.2s, F:min7 0.8s, Db:maj7 1.2s, Bb:min7 0.8s, Eb:7 1.2s, C:min7 1.0s, F:min7 1.0s, Bb:min7 1.0s, Eb:7(b9) 1.0s, Ab:maj7 1.0s, Eb:7 1.0s, Ab:maj7 2.0s, C:min7(b5) 1.0s, F:7(b9) 1.0s, Bb:min7 3.0s, Eb:7(b9) 1.0s, Ab:maj7 2.0s, C:min7(b5) 1.0s, F:7(b9) 1.0s, Bb:min7 2.0s, Eb:7(b9) 2.0s, Ab:maj7 0.8s, C:7 1.2s, F:min7 1.0s, D:min7(b5) 1.0s, G:7(b9) 1.0s, C:7(b9) 1.0s, F:min7 1.0s, Db:maj7 1.0s, Bb:min7 1.0s, Eb:9 1.0s, C:min7 1.0s, F:min7 1.0s, Bb:min7 1.0s, Eb:7(b9) 1.0s"
66,F:major,"F:maj 4.0s, C:7 8.0s, F:maj 8.0s, G:7 4.0s, C:7 4.0s, F:maj 1.0s, Bb:maj 1.0s, B:7 1.0s, C:7 1.0s, F:maj 4.0s, C:7 8.0s, F:maj 4.0s, F:7 2.0s, F:9 1.0s, F:7(b9) 1.0s, Bb:maj6 2.0s, Bb:min6 2.0s, F:maj 4.0s"
6238,C:major,"G:(3,5,b7,9,11,13) 0.5s, C:maj 1.5s, Ab:(3,5,b7,9,11,13) 0.5s, G:7 2.0s, A:min 1.0s, A:min7 1.0s, D:9(#5) 1.8s, D:9 0.2s, Bb:min9 1.0s, Eb:9 1.0s, Ab:maj 2.0s, F:min 0.8s, Ab:9 1.2s, G:sus4(7) 1.0s, G:7 0.5s, G:(3,5,b7,9,11,13) 0.5s, C:maj 1.5s, Ab:(3,5,b7,9,11,13) 0.5s, G:7 2.0s, A:min 1.0s, A:min7 1.0s, D:9(#5) 1.8s, D:9 0.2s, Bb:min9 1.0s, Eb:9 1.0s, Ab:maj 2.0s, F:min 1.0s, G:7 0.3s, G:(3,5,b7,9,11,13) 0.7s, C:maj 2.0s, Ab:9 1.0s, G:7(#5,b9) 1.0s, C:min6 2.0s, Ab:9 1.0s, G:(3,#5,b7) 1.0s, C:min6 2.0s, Ab:maj6 1.0s, G:7 1.0s, G:maj6 1.0s, F:7 1.0s, D:7 1.0s, Ab:(3,5,b7,9,11,13) 1.0s, G:7 1.5s, G:(3,5,b7,9,11,13) 0.5s, C:maj 1.5s, Ab:(3,5,b7,9,11,13) 0.5s, G:7 2.0s, A:min 1.0s, A:min7 1.0s, D:9(#5) 1.8s, D:7 0.2s, Bb:min9 1.0s, Eb:9 1.0s, Ab:maj 1.5s"
5577,G:major,"G:maj 4.0s, A:7 4.0s, D:7 4.0s, G:maj 2.0s, D:7 2.0s, G:maj 2.0s, G:dim 2.0s, A:min7 2.0s, D:7 2.0s, A:7 4.0s, D:7 4.0s, G:maj 4.0s, A:7 4.0s, D:7 2.0s, A:min7 2.0s, B:7 4.0s, A:min 2.0s, G:dim 2.0s, G:maj 2.0s, E:7 2.0s, A:7 2.0s, D:7 2.0s"
3971,E:major,"E:maj 0.0s, E:(3,*5) 0.5s, E:(3,*5) 1.0s, E:(3,*5) 0.2s, E:(3,*5) 0.2s, E:(3,*5) 1.0s, E:(3,*5) 1.0s, E:(3,*5) 0.5s, E:(3,*5) 0.2s, E:(3,*5) 0.2s, E:(3,*5) 0.2s, E:(3,*5) 0.2s, E:(3,*5) 0.5s, A:maj 0.0s, F#:(b3,*5) 0.5s, F#:(*3,5)/5 1.0s, F#:(b3,*5) 0.5s, C#:(b3,*5) 1.0s, E:maj 1.0s, E:(3,*5) 1.0s, E:(3,*5) 10.0s, E:maj 7.0s, E:7 1.0s, A:maj 8.0s, E:maj 4.0s, B:7 6.0s, E:maj 4.0s, E:maj 6.0s, E:7 2.0s, A:maj 1.0s"
3773,F:major,"F:maj 1.5s, D:7(b5) 0.5s, G:min9 1.0s, C:7 1.0s, F:maj 1.0s, D:7(b9) 1.0s, G:min7 0.5s, C:7 1.5s, F:7 1.0s, F:(3,5,b7,9,11,13) 1.0s, Bb:maj7 1.0s, Eb:9 2.0s, G:min7 0.5s, C:7 0.5s, F:maj 1.0s, C:7 1.0s, F:maj 1.5s, D:7(b5) 0.5s, G:min7 1.0s, C:7 1.0s, F:maj 1.0s, D:7(b9) 1.0s, G:min7 0.5s, C:7 1.5s, F:maj 1.0s, F:(3,5,b7,9,11,13) 1.0s, Bb:maj 1.0s, Bb:min 1.0s, F:maj/5 1.0s, G:min7 0.5s, C:7 0.5s, F:maj 1.0s, E:7 1.0s, A:maj6 1.0s, F#:(b3,5,b7,9,11) 1.0s, B:min7 1.0s, E:7 1.0s, A:maj/3 1.0s, A:dim 1.0s, A:maj 1.0s, E:7 1.0s, C:maj/5 1.0s, A:(b3,5,b7,9,11) 1.0s, F:min6 0.8s, G:sus4(7,9) 1.2s, Ab:7 2.0s, G:7 1.0s, C:7 1.0s, F:maj 1.5s, D:7(b5) 0.5s, G:min7 1.0s, C:7 1.0s, F:maj 1.0s, D:7(b9) 1.0s, G:min7 0.5s, C:7 1.5s, F:7 1.0s, F:(3,5,b7,9,11,13) 1.0s, Bb:maj 1.0s, Bb:min 1.0s"
3347,C:major,"F:maj 6.0s, Bb:maj 3.0s, F:maj 9.0s, G:7 3.0s, C:7 3.0s, F:maj 6.0s, Bb:maj 3.0s, F:maj 3.0s, Bb:maj 3.0s, F:maj 4.5s, C:7 1.5s, F:maj 3.0s, Bb:maj 3.0s, F:maj 1.5s, G:7 3.0s, C:7 1.5s, Bb:maj 3.0s"
5537,C:major,"C:maj 3.0s, Eb:dim 1.0s, D:min7 2.0s, G:7 1.0s, Eb:dim 1.0s, D:min7 2.0s, G:9 1.0s, D:min7 0.5s, G:9 0.5s, C:maj 1.0s, Eb:maj 1.0s, G:7/5 2.0s, C:maj 1.0s, F:maj 1.0s, C:maj 1.5s, C:7 0.5s, F:maj 3.0s, F#:dim 1.0s, C:maj/5 2.0s, C:7 2.0s, F:maj 1.0s, A:min 1.0s, D:7 2.0s, D:min7 2.0s, G:7 2.0s, C:maj 3.0s, Eb:dim 1.0s, D:min7 2.0s, G:7 1.0s, Eb:dim 1.0s, D:min7 2.0s, G:9 1.0s, D:min7 0.5s, G:9 0.5s, C:maj 1.0s, F:maj 1.0s, C:maj 2.0s"
5080,Eb:major,"Eb:maj 2.0s, Ab:maj 2.0s, Eb:maj 1.0s, G:min 1.0s, F:min7 2.0s, Eb:maj 2.0s, Ab:maj 2.0s, Eb:maj 1.0s, Bb:7 1.0s, F:min 1.5s, Eb:maj 0.5s, Bb:7 4.0s, Eb:maj 4.0s, Bb:7 4.0s, Eb:maj 4.0s, Bb:7 2.0s, Ab:maj 2.0s, Eb:maj 4.0s, Bb:7 2.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 4.0s, Ab:maj 2.0s, Bb:7 2.0s, Eb:maj 4.0s, Ab:maj 2.0s, Bb:7 2.0s"
1128,G:major,"G:7 3.5s, F:maj 0.7s, G:7 0.8s, Bb:maj 1.0s, C:7 4.0s, Eb:maj 0.3s, Bb:maj 0.3s, F:maj 0.3s, Bb:maj 1.0s, Eb:maj 1.0s, Bb:maj 1.0s, D:min 1.0s, Eb:maj 4.0s, D:7 1.0s, G:min 4.0s, G:7 3.5s, F:maj 0.5s, G:7 2.0s, Bb:maj 1.0s, C:7 4.0s, G:7 2.0s, Bb:maj 1.0s, C:7 4.2s, Eb:maj 0.8s, Bb:maj 1.0s, F:7 1.0s, Bb:maj 1.0s, Eb:maj/3 1.0s, Bb:maj/5 1.0s, D:min 1.0s, Eb:maj 4.0s, D:7 1.0s, G:min 4.0s, F:maj 2.0s"
5973,Eb:major,"Eb:maj 0.2s, G:7 0.5s, C:7 1.6s, F:min 0.6s, G:min 0.2s, Bb:7 0.8s, Eb:maj 0.2s, E:7 0.5s, Eb:9 1.6s, Ab:min 0.6s, Bb:7 1.0s, Eb:maj 0.2s, G:7 0.5s, C:7 1.2s, F:min 1.0s, G:min 0.5s, Bb:7 0.5s, Eb:maj9 2.0s, F:9 1.0s, Ab:maj 0.2s, Bb:7 0.8s, Eb:maj 0.2s, G:7 0.5s, C:7 1.6s, F:min 0.6s, G:min 0.2s, Bb:7 0.8s, Eb:maj 0.2s, E:7 0.5s, Eb:9 1.6s, Ab:min 0.6s, Bb:7 1.0s, Eb:maj 0.2s, G:7 0.5s, C:7 1.2s, F:min 1.0s, G:min 0.5s, Bb:7 0.5s, Eb:9 4.0s, Ab:maj7 1.5s, Ab:maj6 0.5s, Ab:min9 1.0s, Ab:min6 1.0s, G:min7 0.5s, Gb:min7 0.5s, F:min9 0.5s, E:7 0.2s, Eb:9 1.2s, Eb:9 1.0s, Ab:maj9 1.0s, Ab:maj6 1.0s, Ab:min9 1.0s, Ab:min6 1.0s, Eb:maj 0.9s, F:9 1.1s, Bb:7 1.0s, Bb:(3,#5,b7) 1.0s, Eb:maj 0.2s, G:7 0.5s, C:7 1.6s, F:min 0.6s, G:min 0.2s, Bb:7 0.8s, Eb:maj 0.2s, E:7 0.5s, Eb:9 1.6s, Ab:min 0.6s, Bb:7 1.0s, Eb:maj 0.2s, G:7 0.5s, C:7 1.2s, B:7 1.0s, Bb:(3,#5,b7) 1.0s"
802,Bb:major,"Bb:maj 2.5s, E:dim 0.5s, C:min7 1.5s, F:7 4.5s, Bb:maj 4.5s, G:7 1.5s, C:min 1.0s, C:min7 0.5s, F:7 4.5s, Bb:maj 1.5s, F:7 1.5s, Bb:maj 2.5s, E:dim 0.5s, C:min7 1.5s, F:7 4.5s, Bb:maj 4.5s, G:7 1.5s, C:min 1.0s, C:min7 0.5s, F:7 4.5s, Bb:maj 3.0s, Eb:maj 1.5s, F:7 1.0s, F:9 0.5s, Bb:maj 3.0s, F:7 1.0s, B:dim 0.5s, F:7 1.0s, F:aug 0.5s, Bb:maj 3.0s"
2879,F:major,"F:maj 2.0s, C:7 4.0s, F:maj 3.0s, C:7 2.0s, F:maj 1.0s, D:min7 2.0s, G:7 1.0s, C:maj 1.0s, G:min 2.0s, D:min 2.0s, G:7 1.0s, C:maj 0.5s, D:min 0.5s, C:maj 1.0s, G:7 1.0s, C:maj 0.8s, G:7 1.2s, F:maj 1.5s, C:7 3.0s, F:maj 1.5s, A:7 1.5s, D:min 1.5s, G:7 1.5s, C:7 1.5s, F:maj 1.5s, C:7 3.0s, F:maj 1.5s, F:7 1.5s, Bb:maj 1.0s, G:min7 0.5s, C:7 1.5s, F:maj 1.5s, Bb:maj 0.5s, F:maj 0.5s, C:7 0.5s, F:maj 1.5s"
4050,C:major,"F:maj 7.5s, Bb:maj 8.0s, F:maj 2.0s, G:maj 2.0s, Bb:maj 4.0s, F:maj 2.0s, C:7 2.0s, F:maj 2.5s, F:maj 7.5s, Bb:maj 8.0s, F:maj 2.0s, G:maj 2.0s, Bb:maj 4.0s, F:maj 2.0s, C:7 2.0s, F:maj 2.0s"
2266,G:major,"E:min7 1.5s, F#:min7 1.5s, E:min7 1.5s, F#:min7 1.5s, C:maj7 6.0s, A:min7 1.5s, D:7 1.5s, G:maj7 1.5s, C:maj7 1.5s, G:maj7 1.5s, C:maj7 1.5s, F#:hdim7 1.5s, B:7 1.5s, E:min7 1.5s, F#:min7 1.5s, E:min7 1.5s, F#:min7 1.5s, C:maj7 6.0s, A:min7 1.5s, D:7 1.5s, G:maj7 1.5s, C:maj7 1.5s, G:maj7 1.5s, C:maj7 1.5s, F#:hdim7 1.5s, B:7 1.5s, E:maj7 1.5s, F#:min7 1.5s, E:maj7 1.5s, F#:min7 1.5s, A:maj7 6.0s"
1500,Bb:major,"Bb:maj 1.0s, Bb:7 1.0s, Eb:maj 0.5s, Eb:min 1.5s, Bb:maj 1.0s, F:7 1.0s, Bb:maj 2.0s, Bb:maj 1.0s, G:min7 1.0s, C:min7 0.8s, F:7 1.2s, Bb:maj 2.0s, C:min7 0.8s, F:7 1.2s, Bb:maj 1.0s, Bb:7 1.0s, Eb:maj 0.5s, Eb:min 1.5s, Bb:maj 1.0s, F:7 1.0s, Bb:maj 2.0s, D:7 2.0s, D:7 2.0s, G:7 2.0s, G:7 2.0s, C:7 2.0s, C:7 4.0s, F:7 2.0s, Bb:maj 1.0s, G:min7 1.0s, C:min7 0.8s, F:7 1.2s, Bb:maj 2.0s, C:min7 0.8s, F:7 1.2s, Bb:maj 1.0s, Bb:7 1.0s, Eb:maj 0.5s, Eb:min 1.5s, Bb:maj 1.0s, F:7 1.0s, Bb:maj 2.0s, Bb:maj 1.0s, F:7 1.0s, Bb:maj 2.0s"
